1428417083 CNTR,10.0.13.15,16,6,1000000000,1,3,2954600584690,2039906885,6,905,0,0,0,202040179091,997218570,70710900,2515148,0,0,0
1428417083 CNTR,10.0.13.5,12,6,1000000000,1,3,0,0,0,0,0,0,0,580980497818,18503070,1774300215,57906444,0,0,0
1428417083 CNTR,10.0.13.15,14,6,1000000000,1,3,35506744858,40256807,0,2605,0,0,0,107338351802,186825832,70704558,2513197,0,0,0
1428417083 CNTR,10.0.13.2,16,6,100000000,1,1,3454275091187,1588136559,0,21638,0,0,0,1861049103301,446657916,1217595386,36619472,0,0,0
1428417083 CNTR,10.0.13.2,9,6,100000000,1,1,0,0,0,0,0,0,0,192426092917,7231680,613836879,39508149,0,0,0
1428417083 CNTR,10.0.13.14,13,6,1000000000,1,3,50820528,176069,0,40,0,0,0,16249028438,7895545,46377434,1433973,0,0,0
1428417083 CNTR,10.0.13.5,4,6,1000000000,1,3,0,0,0,0,0,0,0,22626373136,2915095,69036323,2061372,0,0,0
1428417083 CNTR,10.0.13.15,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417083 CNTR,10.0.13.4,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417083 CNTR,10.0.13.10,22,6,1000000000,1,3,686507961,2912741,1423391,202356,0,0,0,226133478119,7548676,712713466,42629580,0,0,0
1428417084 CNTR,10.0.13.5,8,6,100000000,1,1,0,0,0,0,0,0,0,314039596988,8728023,911903165,26434911,0,0,0
1428417084 CNTR,10.0.13.15,12,6,100000000,1,3,0,0,0,0,0,0,0,24857223513,6810822,70476330,2515543,0,0,0
1428417084 CNTR,10.0.13.5,6,6,1000000000,1,3,0,0,0,0,0,0,0,22690575446,3005185,69036823,2061400,0,0,0
1428417084 CNTR,10.0.13.10,15,6,1000000000,1,3,0,0,0,0,0,0,0,23458583757,3723304,68679312,2046641,0,0,0
1428417084 CNTR,10.0.13.2,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417084 CNTR,10.0.13.10,13,6,1000000000,1,3,733403520490,2221368590,1949818,24927,0,0,0,2748065553563,2770742293,1446648121,43037022,0,0,0
1428417084 CNTR,10.0.13.15,5,6,1000000000,1,3,1029692053,3019155,0,925,0,0,0,32246616241,16721796,70723577,2516624,0,0,0
1428417084 CNTR,10.0.13.14,24,6,1000000000,1,3,44211389,49746,28498,3,0,0,0,6418844902,232221,18265951,615553,0,0,0
1428417084 CNTR,10.0.13.4,13,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417084 CNTR,10.0.13.15,24,6,1000000000,1,3,179478132502,225085800,45408,88,0,0,0,370605630481,310571715,47211195,1541720,0,0,0
1428417084 CNTR,10.0.13.14,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417084 CNTR,10.0.13.14,17,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417084 CNTR,10.0.13.4,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417084 CNTR,10.0.13.14,9,6,1000000000,1,3,460,0,6,0,0,0,0,14323781324,326411,46363791,1433314,0,0,0
1428417084 CNTR,10.0.13.10,7,6,1000000000,1,3,3346018138741,1792204924,7292176,150704,0,0,0,5480686185782,2102033456,1553106631,46511832,0,0,0
1428417085 CNTR,10.0.13.4,15,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417085 CNTR,10.0.13.10,9,6,1000000000,1,3,4631143492,27600911,674650,1676,0,0,0,28079029013,30272911,68215930,2050196,0,0,0
1428417085 CNTR,10.0.13.5,20,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417085 CNTR,10.0.13.10,24,6,1000000000,1,3,1180180864,6498242,1370066,112953,0,0,0,451157417689,14180310,1467764722,45251402,0,0,0
1428417085 CNTR,10.0.13.4,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417085 CNTR,10.0.13.10,11,6,1000000000,1,3,5718454268696,362437713,0,1139,0,0,0,17932712568090,1381714590,797080067,27818719,0,0,0
1428417085 CNTR,10.0.13.4,23,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417085 CNTR,10.0.13.9,4,6,1000000000,1,3,46838,1,60,71,0,0,0,14614401304,910688,46302810,1432244,0,0,0
1428417085 CNTR,10.0.13.9,6,6,1000000000,1,3,0,0,0,0,0,0,0,14656004868,930962,46349495,1434006,0,0,0
1428417086 CNTR,10.0.13.5,3,6,1000000000,1,3,138216009,1290607,8633,58767,0,0,0,381677062198,12699623,1124538357,32651449,0,0,0
1428417086 CNTR,10.0.13.2,14,6,100000000,1,1,0,0,0,0,0,0,0,566456728528,40179191,1740579169,66442015,0,0,0
1428417086 CNTR,10.0.13.2,21,6,1000000000,1,3,301661464636336,152778626,2249064310,87654886,0,6,0,281265011841586,512809420,67758423,8629374,0,0,0
1428417086 CNTR,10.0.13.4,9,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417086 CNTR,10.0.13.2,7,6,1000000000,1,3,12818145687982,318895399,40404533,132728,0,0,0,42945127129376,2912970427,2087741343,85196945,0,0,0
1428417086 CNTR,10.0.13.15,9,6,1000000000,1,3,6452845246104,3581701973,8899147,51981,0,0,0,5717907430117,3129246946,61816364,2460488,0,0,0
1428417086 CNTR,10.0.13.4,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417086 CNTR,10.0.13.4,24,6,1000000000,1,3,86749914408,100375698,45448,25362,0,0,0,183736636232,143648837,47034746,1507948,0,0,0
1428417087 CNTR,10.0.13.2,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417087 CNTR,10.0.13.10,5,6,1000000000,1,3,0,0,0,0,0,0,0,60161584908,5170229,182331678,6373121,0,0,0
1428417087 CNTR,10.0.13.9,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417087 CNTR,10.0.13.10,20,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417087 CNTR,10.0.13.14,7,6,1000000000,1,3,0,0,0,0,0,0,0,14342051106,341029,46385916,1434342,0,0,0
1428417087 CNTR,10.0.13.15,7,6,1000000000,1,3,3549122504273,3730740570,6,5009,0,0,0,4807907007842,4068660771,70736689,2514533,0,0,0
1428417087 CNTR,10.0.13.4,22,6,1000000000,1,3,6418855572,232221,18266036,615555,0,0,0,44211261,49746,28497,3,0,0,0
1428417087 CNTR,10.0.13.9,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417087 CNTR,10.0.13.14,15,6,100000000,1,3,0,0,0,0,0,0,0,14143094050,284318,46172921,1434014,0,0,0
1428417087 CNTR,10.0.13.14,5,6,1000000000,1,3,0,0,0,0,0,0,0,14332618255,332002,46379554,1434036,0,0,0
1428417087 CNTR,10.0.13.9,20,6,1000000000,1,3,16872735471,3234765,46855856,1515838,0,0,0,53028773,65537,47238,712,0,0,0
1428417087 CNTR,10.0.13.9,14,6,1000000000,1,3,0,0,0,0,0,0,0,14627824718,910987,46348726,1433968,0,0,0
1428417087 CNTR,10.0.13.9,12,6,1000000000,1,3,0,0,0,0,0,0,0,14653055785,928579,46349096,1433988,0,0,0
1428417087 CNTR,10.0.13.14,3,6,1000000000,1,3,0,0,0,0,0,0,0,14357131709,352037,46398811,1434989,0,0,0
1428417087 CNTR,10.0.13.2,12,6,100000000,1,1,602451,8453,0,31,0,0,0,566227824846,40021255,1740428645,66433974,0,0,0
1428417087 CNTR,10.0.13.14,21,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417088 CNTR,10.0.13.5,2,6,1000000000,1,1,8740266457106,1794632276,7,2155,0,0,0,1081732492322,3332710199,1305484704,40574614,0,0,0
1428417088 CNTR,10.0.13.9,16,6,1000000000,1,3,0,0,0,0,0,0,0,14627367091,909878,46348000,1433946,0,0,0
1428417088 CNTR,10.0.13.15,22,6,1000000000,1,3,23700365665747,2084836023,9365593,931440,0,0,0,10718918123359,1115318537,61818446,1700525,0,0,0
1428417088 CNTR,10.0.13.4,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417088 CNTR,10.0.13.10,1,6,1000000000,1,3,2443163654631,3426861953,6732793,158062,0,0,0,3175928293909,3491653701,1553653320,46503020,0,0,0
1428417088 CNTR,10.0.13.14,2,6,1000000000,1,3,0,0,0,0,0,0,0,14320097460,324189,46355683,1432855,0,0,0
1428417088 CNTR,10.0.13.9,10,6,1000000000,1,3,0,0,0,0,0,0,0,14654496771,929668,46349275,1433997,0,0,0
1428417088 CNTR,10.0.13.2,23,6,1000000000,1,1,12186772631425,287168589,9555881,686310,0,0,0,26150868037027,1494674254,1529603589,46997835,0,0,0
1428417088 CNTR,10.0.13.14,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417088 CNTR,10.0.13.10,18,6,1000000000,1,3,2042790063746,1928782555,5982,22857,0,0,0,23737395879,4808198,68666929,2023664,0,0,0
1428417088 CNTR,10.0.13.10,21,6,1000000000,1,3,18585542103473,272048229,585840424,38888256,0,0,0,13647636061591,3585593646,1550358825,47841551,0,0,0
1428417088 CNTR,10.0.13.9,8,6,1000000000,1,3,86122001246,99385441,6,61,0,0,0,182738509414,142972653,46343927,1433772,0,0,0
1428417088 CNTR,10.0.13.2,5,6,100000000,1,1,25710253,350190,13,38,0,0,0,207664010658,9008278,657319689,40757119,0,0,0
1428417089 CNTR,10.0.13.2,10,6,100000000,1,1,0,0,0,0,0,0,0,192426744527,7232145,613838279,39508405,0,0,0
1428417089 CNTR,10.0.13.4,17,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417089 CNTR,10.0.13.2,17,6,1000000000,1,1,10580152,58721,35,50,0,0,0,311268031,328030,151476,10552,0,0,0
1428417089 CNTR,10.0.13.15,4,6,1000000000,1,3,3536786742491,3709954470,6,4926,0,0,0,4821473754838,4070769477,70714865,2511919,0,0,0
1428417090 CNTR,10.0.13.5,17,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417090 CNTR,10.0.13.5,22,6,1000000000,1,3,51402374742334,563856118,1686794442,55703144,0,0,0,378189739069710,3023270219,230260511,28362811,0,0,0
1428417090 CNTR,10.0.13.15,17,6,1000000000,1,3,2678360986341,1220859816,10823304,54235,0,0,0,4277321886947,1475765505,59434413,2310041,0,0,0
1428417090 CNTR,10.0.13.4,4,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417090 CNTR,10.0.13.2,3,6,1000000000,1,3,91146251083933,2475307988,67,7161529,0,0,0,233730650359502,323569468,920813156,24074237,0,0,0
1428417090 CNTR,10.0.13.9,22,6,1000000000,1,3,183774234768,143678535,47033075,1507901,0,0,0,86762547439,100392496,45550,25363,0,0,0
1428417090 CNTR,10.0.13.4,14,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417090 CNTR,10.0.13.5,15,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417091 CNTR,10.0.13.10,3,6,1000000000,1,3,4331874358621,2965299273,6870508,176350,0,0,0,6819525804177,3485470686,1553551878,46489503,0,0,0
1428417091 CNTR,10.0.13.10,16,6,1000000000,1,3,4546576126720,3851953226,6,30106,0,0,0,1828174489669,3460118969,1176055522,34106893,0,0,0
1428417091 CNTR,10.0.13.5,5,6,1000000000,1,3,0,0,0,0,0,0,0,22585031990,2854614,69036169,2061361,0,0,0
1428417091 CNTR,10.0.13.4,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417091 CNTR,10.0.13.5,1,6,100000000,1,1,1373699000,5936277,28022,3681,0,0,0,416421691989,15267935,1230121346,38633182,0,0,0
1428417091 CNTR,10.0.13.5,13,6,1000000000,1,3,0,0,0,0,0,0,0,580742641117,19678362,1777735300,64815059,0,0,0
1428417091 CNTR,10.0.13.15,13,6,1000000000,1,3,1795715951746,4010471808,12198142,133909,0,0,0,3412850602483,437921146,58491917,2352962,0,0,0
1428417091 CNTR,10.0.13.5,7,6,1000000000,1,3,704066952,4921446,16169,11104,0,0,0,591608103476,28673153,1772981243,56385741,0,0,0
1428417091 CNTR,10.0.13.5,9,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417091 CNTR,10.0.13.14,23,6,1000000000,1,3,3114966,858,28498,0,0,0,0,3130490372,94022,11709867,321752,0,0,0
1428417091 CNTR,10.0.13.15,15,6,1000000000,1,3,627191761480,1921272924,1936497,1084,0,0,0,2002625036917,2387474418,68779865,2515155,0,0,0
1428417091 CNTR,10.0.13.15,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417091 CNTR,10.0.13.15,11,6,1000000000,1,1,460,0,6,0,0,0,0,274851797,133770,449415,135210,0,0,0
1428417091 CNTR,10.0.13.5,11,6,1000000000,1,3,373350918492464,1105393108,135845,2054798,0,0,0,52586503764221,2020164909,1777108900,60429449,0,0,0
1428417091 CNTR,10.0.13.10,14,6,1000000000,1,1,37486,1,0,63,0,0,0,364507475901,1941599,1192280730,35301698,0,0,0
1428417091 CNTR,10.0.13.4,12,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417091 CNTR,10.0.13.9,24,6,1000000000,1,3,2822784,0,22053,0,0,0,0,2822016,0,22047,0,0,0,0
1428417091 CNTR,10.0.13.14,12,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417092 CNTR,10.0.13.5,24,6,1000000000,1,3,6977684240637,1103061575,1701992642,70424600,0,0,0,10671656195479,3201316814,239559353,15070940,0,0,0
1428417092 CNTR,10.0.13.2,15,6,1000000000,1,1,1296410,3802,2397,619,0,0,0,144410042,196933,120193,8438,0,0,0
1428417092 CNTR,10.0.13.14,10,6,1000000000,1,3,0,0,0,0,0,0,0,14329650966,329924,46377818,1433941,0,0,0
1428417092 CNTR,10.0.13.10,8,6,1000000000,1,3,803106107444,218983997,5911,27426,0,0,0,7754904161397,2739342007,69803004,2216337,0,0,0
1428417092 CNTR,10.0.13.4,10,6,1000000000,1,3,0,0,0,0,0,0,0,14620829922,889046,46394439,1435123,0,0,0
1428417092 CNTR,10.0.13.5,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417092 CNTR,10.0.13.10,10,6,1000000000,1,3,0,0,0,0,0,0,0,479088494590,7446589,1560416803,46661235,0,0,0
1428417092 CNTR,10.0.13.2,8,6,1000000000,1,1,0,0,0,0,0,0,0,530787232486,34008517,1638006108,69739972,0,0,0
1428417092 CNTR,10.0.13.10,12,6,1000000000,1,1,126403,248,134,1286,0,0,0,197056759641,2485346,634073269,22885266,0,0,0
1428417092 CNTR,10.0.13.4,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417093 CNTR,10.0.13.4,8,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417093 CNTR,10.0.13.2,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417093 CNTR,10.0.13.14,16,6,1000000000,1,3,87445834289,109342312,6,48,0,0,0,182170750540,142075930,46379255,1433997,0,0,0
1428417093 CNTR,10.0.13.15,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417093 CNTR,10.0.13.9,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417093 CNTR,10.0.13.10,4,6,1000000000,1,3,1766591659431,1551222586,6171,23512,0,0,0,24901911339,5089916,70818135,2764990,0,0,0
1428417093 CNTR,10.0.13.2,20,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417093 CNTR,10.0.13.14,8,6,1000000000,1,3,90768505053,114151278,6,48,0,0,0,191543543427,149531354,46385147,1434321,0,0,0
1428417093 CNTR,10.0.13.15,1,6,1000000000,1,1,0,0,0,0,0,0,0,256,0,4,0,0,0,0
1428417093 CNTR,10.0.13.2,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417094 CNTR,10.0.13.9,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417094 CNTR,10.0.13.9,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417094 CNTR,10.0.13.15,8,6,1000000000,1,3,628290213373,1924399204,4104457,2565,0,0,0,2000571523613,2389088829,66613307,2513969,0,0,0
1428417094 CNTR,10.0.13.4,21,6,1000000000,1,3,3130498003,94022,11709928,321754,0,0,0,3114966,858,28498,0,0,0,0
1428417094 CNTR,10.0.13.2,13,6,100000000,1,1,28570558,366352,76,135,0,0,0,2070920163,1476560,567603,37397,0,0,0
1428417094 CNTR,10.0.13.9,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417094 CNTR,10.0.13.15,3,6,1000000000,1,3,1505924664134,2974362730,0,562,0,0,0,396109825865,2757184946,70726547,2517236,0,0,0
1428417094 CNTR,10.0.13.4,20,6,1000000000,1,3,184587669994,145217317,47114185,1511695,0,0,0,87012560746,101440941,46221,25409,0,0,0
1428417094 CNTR,10.0.13.15,6,6,1000000000,1,3,66983030048,134520717,0,1012,0,0,0,85489666568,145867244,70723416,2516405,0,0,0
1428417094 CNTR,10.0.13.15,21,6,1000000000,1,3,16616111522094,1042620475,17117245,962079,0,0,0,25254946301409,1096445407,30049847,578306,0,0,0
1428417094 CNTR,10.0.13.9,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417094 CNTR,10.0.13.9,17,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417095 CNTR,10.0.13.9,9,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417095 CNTR,10.0.13.2,6,6,100000000,1,1,258018933767,452529246,4190,11049,0,0,0,836372117334,499675938,1425051035,60297051,0,0,0
1428417095 CNTR,10.0.13.14,1,6,1000000000,1,3,0,0,0,0,0,0,0,14320068664,323714,46355926,1432855,0,0,0
1428417095 CNTR,10.0.13.5,21,6,1000000000,1,3,10718975366612,1115454296,61818981,1700541,0,0,0,23700663525370,2085079716,9365923,931462,0,0,0
1428417095 CNTR,10.0.13.14,6,6,1000000000,1,3,0,0,0,0,0,0,0,14353410720,349120,46398799,1434971,0,0,0
1428417095 CNTR,10.0.13.2,24,6,1000000000,1,3,195464583124085,588610040,19610165,529757,0,0,0,31188757566821,563994697,2126751492,87315104,0,0,0
1428417095 CNTR,10.0.13.9,15,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417095 CNTR,10.0.13.14,20,6,1000000000,1,3,370855201416,310783159,47211910,1541742,0,0,0,179603375229,225238568,45408,88,0,0,0
1428417095 CNTR,10.0.13.10,6,6,1000000000,1,3,3644055999870,2314316934,0,16636,0,0,0,4621772526977,2819121779,1560292311,46640085,0,0,0
1428417095 CNTR,10.0.13.14,14,6,1000000000,1,3,0,0,0,0,0,0,0,14334394821,331521,46383832,1434236,0,0,0
1428417095 CNTR,10.0.13.10,19,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417095 CNTR,10.0.13.2,22,6,1000000000,1,3,747109544558,7726726,2306758910,95997532,0,0,0,1153941844,26260,3933450,74003,0,0,0
1428417095 CNTR,10.0.13.15,10,6,1000000000,1,3,7490993474683,2216170128,6711937,478621,0,0,0,7947381830439,2122470558,63998542,2024612,0,0,0
1428417095 CNTR,10.0.13.2,11,6,100000000,1,1,1184915717102,857780332,0,112062,0,0,0,2278275818637,4203336933,1277104385,49167067,0,0,0
1428417095 CNTR,10.0.13.9,13,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417096 CNTR,10.0.13.14,4,6,1000000000,1,3,0,0,0,0,0,0,0,14350404905,347768,46393627,1434743,0,0,0
1428417096 CNTR,10.0.13.14,22,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417096 CNTR,10.0.13.15,23,6,1000000000,1,3,171219895,1029695,22228,1222,0,0,0,22337209004,12273259,47102541,1534918,0,0,0
1428417096 CNTR,10.0.13.4,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417096 CNTR,10.0.13.2,4,6,1000000000,1,1,7154023,82094,62,85,0,0,0,555570295,408434,330642,7464,0,0,0
1428417096 CNTR,10.0.13.9,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417096 CNTR,10.0.13.10,2,6,1000000000,1,3,853910574657,689772851,0,14165,0,0,0,598392881430,1377085321,70823364,2772573,0,0,0
1428417097 CNTR,10.0.13.9,21,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417097 CNTR,10.0.13.10,23,6,1000000000,1,1,26441229128726,1728631822,1529853409,47012837,0,0,0,12243226943151,448087008,9680994,687435,0,0,0
1428417097 CNTR,10.0.13.10,17,6,1000000000,1,3,3522895312591,3908764274,24,20496,0,0,0,5178385580489,3933324685,1560392021,46639839,0,0,0
1428417097 CNTR,10.0.13.5,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417097 CNTR,10.0.13.14,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417097 CNTR,10.0.13.4,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417097 CNTR,10.0.13.9,23,6,1000000000,1,3,2822784,0,22053,0,0,0,0,2822016,0,22047,0,0,0,0
1428417098 CNTR,10.0.13.5,16,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417098 CNTR,10.0.13.5,10,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417098 CNTR,10.0.13.4,16,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417098 CNTR,10.0.13.15,20,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417098 CNTR,10.0.13.5,14,6,1000000000,1,3,14724844625063,3900377399,88,1398312,0,0,0,584546385946,31958066,1778247086,63785885,0,0,0
1428417098 CNTR,10.0.13.5,23,6,1000000000,1,1,56546018361,160918027,843251,1125,0,0,0,290453574970,233958733,967855,15019,0,0,0
1428417098 CNTR,10.0.13.15,16,6,1000000000,1,3,2954600781680,2039909692,6,905,0,0,0,202044733396,997223079,70711913,2515177,0,0,0
1428417098 CNTR,10.0.13.5,12,6,1000000000,1,3,0,0,0,0,0,0,0,580980776686,18503070,1774301228,57906473,0,0,0
1428417098 CNTR,10.0.13.15,14,6,1000000000,1,3,35506744858,40256807,0,2605,0,0,0,107338630511,186825832,70705573,2513225,0,0,0
1428417098 CNTR,10.0.13.2,9,6,100000000,1,1,0,0,0,0,0,0,0,192426092917,7231680,613836879,39508149,0,0,0
1428417098 CNTR,10.0.13.2,16,6,100000000,1,1,3454275091187,1588136559,0,21638,0,0,0,1861049103301,446657916,1217595386,36619472,0,0,0
1428417098 CNTR,10.0.13.14,13,6,1000000000,1,3,50824776,176097,0,40,0,0,0,16251192509,7903099,46378451,1434001,0,0,0
1428417098 CNTR,10.0.13.5,4,6,1000000000,1,3,0,0,0,0,0,0,0,22626651556,2915095,69037336,2061399,0,0,0
1428417098 CNTR,10.0.13.15,18,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417098 CNTR,10.0.13.4,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417098 CNTR,10.0.13.10,22,6,1000000000,1,3,686508153,2912741,1423393,202356,0,0,0,226133762113,7548676,712714499,42629610,0,0,0
1428417099 CNTR,10.0.13.5,8,6,100000000,1,1,0,0,0,0,0,0,0,314039596988,8728023,911903165,26434911,0,0,0
1428417099 CNTR,10.0.13.15,12,6,100000000,1,3,0,0,0,0,0,0,0,24857501376,6810822,70477336,2515570,0,0,0
1428417099 CNTR,10.0.13.5,6,6,1000000000,1,3,0,0,0,0,0,0,0,22690853437,3005185,69037831,2061427,0,0,0
1428417099 CNTR,10.0.13.10,15,6,1000000000,1,3,0,0,0,0,0,0,0,23458860473,3723304,68680301,2046668,0,0,0
1428417099 CNTR,10.0.13.2,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417099 CNTR,10.0.13.10,13,6,1000000000,1,3,733458608315,2221481563,1949848,24927,0,0,0,2748177303686,2770873256,1446649061,43037049,0,0,0
1428417099 CNTR,10.0.13.15,5,6,1000000000,1,3,1029725289,3019232,0,925,0,0,0,32246895511,16721841,70724574,2516651,0,0,0
1428417099 CNTR,10.0.13.14,24,6,1000000000,1,3,44211389,49746,28498,3,0,0,0,6419025525,232221,18266549,615571,0,0,0
1428417099 CNTR,10.0.13.4,13,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417099 CNTR,10.0.13.15,24,6,1000000000,1,3,179635483703,225283194,45408,88,0,0,0,370943401260,310854623,47212213,1541751,0,0,0
1428417099 CNTR,10.0.13.14,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417099 CNTR,10.0.13.14,17,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417099 CNTR,10.0.13.4,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417099 CNTR,10.0.13.14,9,6,1000000000,1,3,460,0,6,0,0,0,0,14324082967,326411,46364819,1433342,0,0,0
1428417099 CNTR,10.0.13.10,7,6,1000000000,1,3,3346142955901,1792417451,7292286,150704,0,0,0,5480899528726,2102266955,1553107537,46511860,0,0,0
1428417100 CNTR,10.0.13.4,15,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417100 CNTR,10.0.13.10,9,6,1000000000,1,3,4631257784,27601564,674675,1676,0,0,0,28079409330,30273535,68216923,2050224,0,0,0
1428417100 CNTR,10.0.13.5,20,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417100 CNTR,10.0.13.10,24,6,1000000000,1,3,1180181106,6498245,1370066,112953,0,0,0,451157765987,14180312,1467765815,45251434,0,0,0
1428417100 CNTR,10.0.13.4,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417100 CNTR,10.0.13.10,11,6,1000000000,1,3,5718454270456,362437731,0,1139,0,0,0,17932712910403,1381714592,797081138,27818747,0,0,0
1428417100 CNTR,10.0.13.4,23,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417100 CNTR,10.0.13.9,4,6,1000000000,1,3,46838,1,60,71,0,0,0,14615140915,911381,46303914,1432271,0,0,0
1428417100 CNTR,10.0.13.9,6,6,1000000000,1,3,0,0,0,0,0,0,0,14656751393,931665,46350604,1434033,0,0,0
1428417101 CNTR,10.0.13.5,3,6,1000000000,1,3,138217967,1290627,8633,58768,0,0,0,381677426643,12699630,1124539467,32651474,0,0,0
1428417101 CNTR,10.0.13.2,21,6,1000000000,1,3,301662553408070,154036389,2249065016,87654906,0,6,0,281265748127376,513935153,67758840,8629384,0,0,0
1428417101 CNTR,10.0.13.2,14,6,100000000,1,1,0,0,0,0,0,0,0,566456728528,40179191,1740579169,66442015,0,0,0
1428417101 CNTR,10.0.13.4,9,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428417101 CNTR,10.0.13.2,7,6,1000000000,1,3,12818192704174,319015411,40404563,132728,0,0,0,42945282645667,2913132040,2087742411,85196973,0,0,0
1428417101 CNTR,10.0.13.15,9,6,1000000000,1,3,6453224344117,3582045199,8899267,51981,0,0,0,5718157930000,3129560322,61817348,2460516,0,0,0
